Technology	RNC Name	RNC Id	NodeB Name	NodeB Id	ENB ID	NodeB Longitude	NodeB Latitude	Sector Name	Active	Noise Figure	AntennaID	Antenna Model	Sector Keywords	Antenna Longitude	Antenna Latitude	Height	Mechanical DownTilt	Azimuth	Downlink Loss	Uplink Loss	RTT fix A Coefficient	RTT fix B Coefficient	RET ID	In Building	Cable Lengths(Calculated)	Sector Height Level(Calculated)
LTE	14	14	LF_RBRD	910991	910991	88.32326	22.49977	LF_EKOL0000RBRD1	true	5.0	LF_EKOL0000RBRD1/1	dummy/dummy		88.32326	22.49977	9.0	0.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RBRD	910991	910991	88.32326	22.49977	LF_EKOL0000RBRD2	true	5.0	LF_EKOL0000RBRD2/1	dummy/dummy		88.32326	22.49977	9.0	0.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_RBRD	910991	910991	88.32326	22.49977	LF_EKOL0000RBRD3	true	5.0	LF_EKOL0000RBRD3/1	dummy/dummy		88.32326	22.49977	9.0	0.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGGL	922461	922461	88.25857	22.39518	LF_KO_E_F3_IM_BGGLA_A	true	5.0	LF_KO_E_F3_IM_BGGLA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.25857	22.39518	35.0	2.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGGL	922461	922461	88.25857	22.39518	LF_KO_E_F3_IM_BGGLB_B	true	5.0	LF_KO_E_F3_IM_BGGLB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.25857	22.39518	35.0	2.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGGL	922461	922461	88.25857	22.39518	LF_KO_E_F3_IM_BGGLC_C	true	5.0	LF_KO_E_F3_IM_BGGLC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.25857	22.39518	35.0	2.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSR	911236	911236	88.32329	22.48176	LF_KO_E_F3_IM_BHSRA_A	true	5.0	LF_KO_E_F3_IM_BHSRA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.32329	22.48176	12.0	2.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSR	911236	911236	88.32329	22.48176	LF_KO_E_F3_IM_BHSRB_B	true	5.0	LF_KO_E_F3_IM_BHSRB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.32329	22.48176	12.0	2.0	150	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSR	911236	911236	88.32329	22.48176	LF_KO_E_F3_IM_BHSRC_C	true	5.0	LF_KO_E_F3_IM_BHSRC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.32329	22.48176	12.0	2.0	270	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BISH	922286	922286	88.27199	22.3837	LF_KO_E_F3_IM_BISHA_A	true	5.0	LF_KO_E_F3_IM_BISHA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27199	22.3837	30.0	0.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BISH	922286	922286	88.27199	22.3837	LF_KO_E_F3_IM_BISHB_B	true	5.0	LF_KO_E_F3_IM_BISHB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27199	22.3837	30.0	0.0	190	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BISH	922286	922286	88.27199	22.3837	LF_KO_E_F3_IM_BISHC_C	true	5.0	LF_KO_E_F3_IM_BISHC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.27199	22.3837	30.0	0.0	340	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BLB4	911042	911042	88.29241	22.49563	LF_KO_E_F3_IM_BLB4A_A	true	5.0	LF_KO_E_F3_IM_BLB4A_A/1	dummy/dummy		88.29241	22.49563	12.0	0.0	70	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BLB4	911042	911042	88.29241	22.49563	LF_KO_E_F3_IM_BLB4B_B	true	5.0	LF_KO_E_F3_IM_BLB4B_B/1	dummy/dummy		88.29241	22.49563	12.0	0.0	180	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BLB4	911042	911042	88.29241	22.49563	LF_KO_E_F3_IM_BLB4C_C	true	5.0	LF_KO_E_F3_IM_BLB4C_C/1	dummy/dummy		88.29241	22.49563	12.0	0.0	270	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KHRI	920874	920874	88.27881	22.398	LF_KO_E_F3_IM_KHRIA_A	true	5.0	LF_KO_E_F3_IM_KHRIA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.27881	22.398	18.0	1.0	30	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KHRI	920874	920874	88.27881	22.398	LF_KO_E_F3_IM_KHRIB_B	true	5.0	LF_KO_E_F3_IM_KHRIB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.27881	22.398	18.0	2.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_KHRI	920874	920874	88.27881	22.398	LF_KO_E_F3_IM_KHRIC_C	true	5.0	LF_KO_E_F3_IM_KHRIC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.27881	22.398	18.0	1.0	230	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_TPNB	926019	926019	88.31368	22.46653	LF_KO_E_F3_IM_TPNBA_A	true	5.0	LF_KO_E_F3_IM_TPNBA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31368	22.46653	12.0	0.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_TPNB	926019	926019	88.31368	22.46653	LF_KO_E_F3_IM_TPNBB_B	true	5.0	LF_KO_E_F3_IM_TPNBB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.31368	22.46653	12.0	0.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_TPNB	926019	926019	88.31368	22.46653	LF_KO_E_F3_IM_TPNBC_C	true	5.0	LF_KO_E_F3_IM_TPNBC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.31368	22.46653	12.0	0.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_APPR	920383	920383	88.31303	22.49196	LF_KO_E_F3_OM_APPRA_A	true	5.0	LF_KO_E_F3_OM_APPRA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31303	22.49196	12.0	2.0	140	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_APPR	920383	920383	88.31303	22.49196	LF_KO_E_F3_OM_APPRB_B	true	5.0	LF_KO_E_F3_OM_APPRB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31303	22.49196	12.0	2.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_APPR	920383	920383	88.31303	22.49196	LF_KO_E_F3_OM_APPRC_C	true	5.0	LF_KO_E_F3_OM_APPRC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31303	22.49196	12.0	2.0	330	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BADN	910758	910758	88.29944	22.49379	LF_KO_E_F3_OM_BADNA_A	true	5.0	LF_KO_E_F3_OM_BADNA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29944	22.49379	12.0	0.0	0	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BADN	910758	910758	88.29944	22.49379	LF_KO_E_F3_OM_BADNB_B	true	5.0	LF_KO_E_F3_OM_BADNB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29944	22.49379	12.0	0.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BADN	910758	910758	88.29944	22.49379	LF_KO_E_F3_OM_BADNC_C	true	5.0	LF_KO_E_F3_OM_BADNC_C/1	dummy/dummy		88.29944	22.49379	12.0	0.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BCRD	925305	925305	88.32616	22.49655	LF_KO_E_F3_OM_BCRDB_B	true	5.0	LF_KO_E_F3_OM_BCRDB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.32616	22.49655	15.0	1.0	130	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BCRD	925305	925305	88.32616	22.49655	LF_KO_E_F3_OM_BCRDC_C	true	5.0	LF_KO_E_F3_OM_BCRDC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.32616	22.49655	15.0	1.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BDHR	922968	922968	88.28686	22.42014	LF_KO_E_F3_OM_BDHRA_A	true	5.0	LF_KO_E_F3_OM_BDHRA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.28686	22.42014	30.0	2.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BDHR	922968	922968	88.28686	22.42014	LF_KO_E_F3_OM_BDHRB_B	true	5.0	LF_KO_E_F3_OM_BDHRB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.28686	22.42014	30.0	2.0	110	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BDHR	922968	922968	88.28686	22.42014	LF_KO_E_F3_OM_BDHRC_C	true	5.0	LF_KO_E_F3_OM_BDHRC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.28686	22.42014	30.0	2.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPS	910759	910759	88.30441	22.49722	LF_KO_E_F3_OM_BGPSA_A	true	5.0	LF_KO_E_F3_OM_BGPSA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.30441	22.49722	12.0	0.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPS	910759	910759	88.30441	22.49722	LF_KO_E_F3_OM_BGPSB_B	true	5.0	LF_KO_E_F3_OM_BGPSB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.30441	22.49722	12.0	0.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPS	910759	910759	88.30441	22.49722	LF_KO_E_F3_OM_BGPSC_C	true	5.0	LF_KO_E_F3_OM_BGPSC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.30441	22.49722	12.0	0.0	220	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPT	910911	910911	88.2868	22.46405	LF_KO_E_F3_OM_BGPTA_A	true	5.0	LF_KO_E_F3_OM_BGPTA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.2868	22.46405	40.0	2.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPT	910911	910911	88.2868	22.46405	LF_KO_E_F3_OM_BGPTB_B	true	5.0	LF_KO_E_F3_OM_BGPTB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.2868	22.46405	40.0	3.0	170	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BGPT	910911	910911	88.2868	22.46405	LF_KO_E_F3_OM_BGPTC_C	true	5.0	LF_KO_E_F3_OM_BGPTC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.2868	22.46405	40.0	1.0	260	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHAT	925333	925333	88.30313	22.49196	LF_KO_E_F3_OM_BHATA_A	true	5.0	LF_KO_E_F3_OM_BHATA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30313	22.49196	15.0	0.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHAT	925333	925333	88.30313	22.49196	LF_KO_E_F3_OM_BHATB_B	true	5.0	LF_KO_E_F3_OM_BHATB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30313	22.49196	15.0	0.0	170	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHAT	925333	925333	88.30313	22.49196	LF_KO_E_F3_OM_BHATC_C	true	5.0	LF_KO_E_F3_OM_BHATC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30313	22.49196	15.0	0.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHBD	925334	925334	88.31238	22.49482	LF_KO_E_F3_OM_BHBDA_A	true	5.0	LF_KO_E_F3_OM_BHBDA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_02DT_2110		88.31238	22.49482	9.0	1.0	60	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHBD	925334	925334	88.31238	22.49482	LF_KO_E_F3_OM_BHBDB_B	true	5.0	LF_KO_E_F3_OM_BHBDB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.31238	22.49482	9.0	1.0	150	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHBD	925334	925334	88.31238	22.49482	LF_KO_E_F3_OM_BHBDC_C	true	5.0	LF_KO_E_F3_OM_BHBDC_C/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_00DT_2110		88.31238	22.49482	9.0	0.0	270	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHDR	910144	910144	88.30917	22.47396	LF_KO_E_F3_OM_BHDRA_A	true	5.0	LF_KO_E_F3_OM_BHDRA_A/1	dummy/dummy		88.30917	22.47396	15.0	0.0	330	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHDR	910144	910144	88.30917	22.47396	LF_KO_E_F3_OM_BHDRB_B	true	5.0	LF_KO_E_F3_OM_BHDRB_B/1	dummy/dummy		88.30917	22.47396	15.0	0.0	120	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHDR	910144	910144	88.30917	22.47396	LF_KO_E_F3_OM_BHDRC_C	true	5.0	LF_KO_E_F3_OM_BHDRC_C/1	dummy/dummy		88.30917	22.47396	15.0	0.0	210	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHIE	925336	925336	88.3107	22.48845	LF_KO_E_F3_OM_BHIEA_A	true	5.0	LF_KO_E_F3_OM_BHIEA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.3107	22.48845	6.0	2.0	100	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHIE	925336	925336	88.3107	22.48845	LF_KO_E_F3_OM_BHIEB_B	true	5.0	LF_KO_E_F3_OM_BHIEB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_04DT_0942		88.3107	22.48845	6.0	1.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHKT	913257	913257	88.33424	22.49258	LF_KO_E_F3_OM_BHKTA_A	true	5.0	LF_KO_E_F3_OM_BHKTA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.33424	22.49258	12.0	0.0	340	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHKT	913257	913257	88.33424	22.49258	LF_KO_E_F3_OM_BHKTB_B	true	5.0	LF_KO_E_F3_OM_BHKTB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.33424	22.49258	12.0	0.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHKT	913257	913257	88.33424	22.49258	LF_KO_E_F3_OM_BHKTC_C	true	5.0	LF_KO_E_F3_OM_BHKTC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.33424	22.49258	12.0	0.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHLA	910181	910181	88.313334	22.486115	LF_KO_E_F3_OM_BHLAA_A	true	5.0	LF_KO_E_F3_OM_BHLAA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.313334	22.486115	9.0	1.0	35	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHLA	910181	910181	88.313334	22.486115	LF_KO_E_F3_OM_BHLAB_B	true	5.0	LF_KO_E_F3_OM_BHLAB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.313334	22.486115	9.0	2.0	130	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHLA	910181	910181	88.313334	22.486115	LF_KO_E_F3_OM_BHLAC_C	true	5.0	LF_KO_E_F3_OM_BHLAC_C/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_02DT_2110		88.313334	22.486115	9.0	2.0	210	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHLA	910181	910181	88.313334	22.486115	LF_KO_E_F3_OM_BHLAD_D	true	5.0	LF_KO_E_F3_OM_BHLAD_D/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.313334	22.486115	9.0	0.0	310	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHMN	913306	913306	88.31741	22.49631	LF_KO_E_F3_OM_BHMNA_A	true	5.0	LF_KO_E_F3_OM_BHMNA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.31741	22.49631	6.0	2.0	80	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHMN	913306	913306	88.31741	22.49631	LF_KO_E_F3_OM_BHMNB_B	true	5.0	LF_KO_E_F3_OM_BHMNB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.31741	22.49631	6.0	3.0	150	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHMN	913306	913306	88.31741	22.49631	LF_KO_E_F3_OM_BHMNC_C	true	5.0	LF_KO_E_F3_OM_BHMNC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.31741	22.49631	6.0	2.0	290	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHRD	926252	926252	88.29627	22.48535	LF_KO_E_F3_OM_BHRDA_A	true	5.0	LF_KO_E_F3_OM_BHRDA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29627	22.48535	12.0	0.0	20	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHRD	926252	926252	88.29627	22.48535	LF_KO_E_F3_OM_BHRDB_B	true	5.0	LF_KO_E_F3_OM_BHRDB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29627	22.48535	12.0	0.0	110	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHRD	926252	926252	88.29627	22.48535	LF_KO_E_F3_OM_BHRDC_C	true	5.0	LF_KO_E_F3_OM_BHRDC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.29627	22.48535	12.0	0.0	220	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSC	913446	913446	88.31781	22.48931	LF_KO_E_F3_OM_BHSCA_A	true	5.0	LF_KO_E_F3_OM_BHSCA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.31781	22.48931	15.0	3.0	0	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSC	913446	913446	88.31781	22.48931	LF_KO_E_F3_OM_BHSCB_B	true	5.0	LF_KO_E_F3_OM_BHSCB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.31781	22.48931	15.0	1.0	140	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BHSC	913446	913446	88.31781	22.48931	LF_KO_E_F3_OM_BHSCC_C	true	5.0	LF_KO_E_F3_OM_BHSCC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.31781	22.48931	15.0	2.0	280	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BJPK	925344	925344	88.29064	22.49047	LF_KO_E_F3_OM_BJPKA_A	true	5.0	LF_KO_E_F3_OM_BJPKA_A/1	RV365D-M/RV365D-M_Port 4 -45_02DT_2300		88.29064	22.49047	9.0	0.0	10	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BJPK	925344	925344	88.29064	22.49047	LF_KO_E_F3_OM_BJPKB_B	true	5.0	LF_KO_E_F3_OM_BJPKB_B/1	RV365D-M/RV365D-M_Port 4 -45_02DT_2300		88.29064	22.49047	9.0	0.0	110	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BJPK	925344	925344	88.29064	22.49047	LF_KO_E_F3_OM_BJPKC_C	true	5.0	LF_KO_E_F3_OM_BJPKC_C/1	RV365D-M/RV365D-M_Port 4 -45_02DT_2300		88.29064	22.49047	9.0	0.0	240	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BKHR	910737	910737	88.30437	22.46257	LF_KO_E_F3_OM_BKHRA_A	true	5.0	LF_KO_E_F3_OM_BKHRA_A/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30437	22.46257	15.0	0.0	350	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BKHR	910737	910737	88.30437	22.46257	LF_KO_E_F3_OM_BKHRB_B	true	5.0	LF_KO_E_F3_OM_BKHRB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_03DT_0935		88.30437	22.46257	15.0	0.0	110	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BKHR	910737	910737	88.30437	22.46257	LF_KO_E_F3_OM_BKHRC_C	true	5.0	LF_KO_E_F3_OM_BKHRC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_02DT_0942		88.30437	22.46257	15.0	0.0	220	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BMGR	911182	911182	88.30732	22.48483	LF_KO_E_F3_OM_BMGRA_A	true	5.0	LF_KO_E_F3_OM_BMGRA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.30732	22.48483	9.0	0.0	40	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BMGR	911182	911182	88.30732	22.48483	LF_KO_E_F3_OM_BMGRB_B	true	5.0	LF_KO_E_F3_OM_BMGRB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.30732	22.48483	9.0	0.0	160	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BMGR	911182	911182	88.30732	22.48483	LF_KO_E_F3_OM_BMGRC_C	true	5.0	LF_KO_E_F3_OM_BMGRC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.30732	22.48483	9.0	0.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BMRR	910289	910289	88.31669	22.47669	LF_KO_E_F3_OM_BMRRB_B	true	5.0	LF_KO_E_F3_OM_BMRRB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.31669	22.47669	15.0	1.0	80	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BMRR	910289	910289	88.31669	22.47669	LF_KO_E_F3_OM_BMRRC_C	true	5.0	LF_KO_E_F3_OM_BMRRC_C/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_01DT_0942		88.31669	22.47669	15.0	2.0	180	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNE	910291	910291	88.32128	22.4886	LF_KO_E_F3_OM_BRNEA_A	true	5.0	LF_KO_E_F3_OM_BRNEA_A/1	DBXLH-6565B-VTM_Asset/DBXLH-6565B-VTM_01DT_2110		88.32128	22.4886	6.0	3.0	340	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNE	910291	910291	88.32128	22.4886	LF_KO_E_F3_OM_BRNEB_B	true	5.0	LF_KO_E_F3_OM_BRNEB_B/1	CVVPX310M1_Asset/CVVPX310M1_Port 1 +45_00DT_0942		88.32128	22.4886	6.0	4.0	140	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNE	910291	910291	88.32128	22.4886	LF_KO_E_F3_OM_BRNEC_C	true	5.0	LF_KO_E_F3_OM_BRNEC_C/1	932DG65T2EKL/DB856DG65EXY_00DT_0940		88.32128	22.4886	6.0	1.0	250	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNW	910143	910143	88.30647	22.48902	LF_KO_E_F3_OM_BRNWA_A	true	5.0	LF_KO_E_F3_OM_BRNWA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_00DT_2110		88.30647	22.48902	9.0	0.0	30	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNW	910143	910143	88.30647	22.48902	LF_KO_E_F3_OM_BRNWB_B	true	5.0	LF_KO_E_F3_OM_BRNWB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.30647	22.48902	9.0	0.0	130	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRNW	910143	910143	88.30647	22.48902	LF_KO_E_F3_OM_BRNWC_C	true	5.0	LF_KO_E_F3_OM_BRNWC_C/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_01DT_2110		88.30647	22.48902	9.0	1.0	290	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRSH	910288	910288	88.305113	22.476942	LF_KO_E_F3_OM_BRSHA_A	true	5.0	LF_KO_E_F3_OM_BRSHA_A/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.305113	22.476942	9.0	0.0	340	0.0	0.0	0.0	0.0		false		Overground
LTE	14	14	LF_BRSH	910288	910288	88.305113	22.476942	LF_KO_E_F3_OM_BRSHB_B	true	5.0	LF_KO_E_F3_OM_BRSHB_B/1	HWXXX-6516DS-VTM_Asset/HWXXX-6516DS-VTM_Port 1 +45_02DT_2110		88.305113	22.476942	9.0	0.0	90	0.0	0.0	0.0	0.0		false		Overground
